waste_processor_id,authority,authority_id,period,period_id,waste_stream_type_id,waste_stream_type,facility_type_id,facility_type,national_facility_id,facility_name,facility_postCode,total_tonnes,tonnes_by_material,material_group,material_id,material
6265313,"Colchester Borough Council",7,"Apr 24 - Jun 24",397,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",23931,"Environcom England Ltd","NG31 7UH",10.154,10.154,"WEEE",52,"WEEE - Fridges & Freezers"
6265314,"Colchester Borough Council",7,"Apr 24 - Jun 24",397,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",38956,"Colchester Skip Hire Ltd","CO6 3AH",0,0,"",0,
6265315,"Colchester Borough Council",7,"Apr 24 - Jun 24",397,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",39611,"Site details not known",Unknown,32.6,32.6,"Textiles",15,"Textiles & footwear"
6265316,"Colchester Borough Council",7,"Apr 24 - Jun 24",397,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",40795,"Veolia E S ( U K ) Limited","WV15 5BA",0,0,"",0,
6265317,"Colchester Borough Council",7,"Apr 24 - Jun 24",397,3,"Food waste",11,"Anaerobic or Aerobic Digestion Segregated",35264,"Tamar Renewable Power (Essex) Ltd","CO9 2HG",1553.64,1553.64,"Organic",43,"Waste food only"
6265318,"Colchester Borough Council",7,"Apr 24 - Jun 24",397,4,"Green waste",13,"Windrow or other composting",13760,"Birch Airfield Composting Services Ltd","CO5 9XE",3020,3020,"Organic",42,"Green garden waste only"
6265319,"Colchester Borough Council",7,"Apr 24 - Jun 24",397,5,"Residual waste",28,"Material From WDA",20150,"Eastern Waste Disposal Limited","CO7 0SD",135.72,0,"",0,
6265319,"Colchester Borough Council",7,"Apr 24 - Jun 24",397,5,"Residual waste",16,"Reprocessor - recycling (qu19)",703,"M W White ( Norwich) Ltd","NR9 3AZ",0.7,0.5,"Paper & Card",10,"Mixed paper &  card"
6265319,"Colchester Borough Council",7,"Apr 24 - Jun 24",397,5,"Residual waste",16,"Reprocessor - recycling (qu19)",703,"M W White ( Norwich) Ltd","NR9 3AZ",0.7,0.2,"Plastic",14,"Mixed Plastics"
6265319,"Colchester Borough Council",7,"Apr 24 - Jun 24",397,5,"Residual waste",16,"Reprocessor - recycling (qu19)",21948,"Cory Environmental Ltd","CO3 5NN",134.82,134.82,"Organic",18,"Other compostable waste"
6265319,"Colchester Borough Council",7,"Apr 24 - Jun 24",397,5,"Residual waste",16,"Reprocessor - recycling (qu19)",23344,"Nationwide Metal Recycling Ltd","CO7 7RU",0.2,0.2,"Metal",25,"Other Scrap metal"
6265320,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",4384,"M D J Light Bros ( Scrap Processors ) Ltd ","BN8 6JN",0.695,0.695,"WEEE",50,"WEEE - TVs & Monitors"
6265321,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",5192,"European Metal Recycling Limited","NW10 9HA",4.443,4.443,"WEEE",48,"WEEE - Large Domestic App"
6265322,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265323,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,1.531,1.531,"Composite",61,"Composite food and beverage cartons"
6265324,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265325,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,7.345,7.345,"Textiles",15,"Textiles & footwear"
6265326,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,1119.62,1119.62,"Glass",6,"Mixed glass"
6265327,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,59.476,59.476,"Textiles",15,"Textiles & footwear"
6265328,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265329,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",11574,"Roydon Polythene ( Exports ) Limited","OL12 0AA",637.38,637.38,"Plastic",14,"Mixed Plastics"
6265330,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",13692,"S Sacker ( Claydon ) Ltd","IP6 0JB",0,0,"",0,
6265331,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",13729,"John Whiting Ltd","CO7 7DE",6.9,6.9,"Metal",25,"Other Scrap metal"
6265332,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",20173,"Green Recycling Ltd","CM9 5FA",11.7,11.7,"Paper & Card",10,"Mixed paper &  card"
6265333,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",21172,"Sweeep Kuusakoski Ltd","ME10 2QB",1.275,1.275,"WEEE",49,"WEEE - Small Domestic App"
6265334,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",21704,"Mercury Recycling Ltd","M17 1HW",0,0,"",0,
6265335,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,1611.67,1611.67,"Paper & Card",10,"Mixed paper &  card"
6265336,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",23393,"Alutrade Ltd","B69 4NH",227.04,227.04,"Metal",13,"Mixed cans"
6265337,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",23931,"Environcom England Ltd","NG31 7UH",13.954,13.954,"WEEE",52,"WEEE - Fridges & Freezers"
6265338,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",38956,"Colchester Skip Hire Ltd","CO6 3AH",0,0,"",0,
6265339,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",39611,"Site details not known",Unknown,44.42,44.42,"Textiles",15,"Textiles & footwear"
6265340,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",40795,"Veolia E S ( U K ) Limited","WV15 5BA",0,0,"",0,
6265341,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,3,"Food waste",11,"Anaerobic or Aerobic Digestion Segregated",35264,"Tamar Renewable Power (Essex) Ltd","CO9 2HG",1526.96,1526.96,"Organic",43,"Waste food only"
6265342,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,4,"Green waste",13,"Windrow or other composting",13760,"Birch Airfield Composting Services Ltd","CO5 9XE",2388.68,2388.68,"Organic",42,"Green garden waste only"
6265343,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,5,"Residual waste",28,"Material From WDA",20150,"Eastern Waste Disposal Limited","CO7 0SD",196.244,0,"",0,
6265343,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,5,"Residual waste",16,"Reprocessor - recycling (qu19)",703,"M W White ( Norwich) Ltd","NR9 3AZ",0.097,0.07,"Paper & Card",10,"Mixed paper &  card"
6265343,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,5,"Residual waste",16,"Reprocessor - recycling (qu19)",703,"M W White ( Norwich) Ltd","NR9 3AZ",0.097,0.027,"Plastic",14,"Mixed Plastics"
6265343,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,5,"Residual waste",16,"Reprocessor - recycling (qu19)",21948,"Cory Environmental Ltd","CO3 5NN",196.11,196.11,"Organic",18,"Other compostable waste"
6265343,"Colchester Borough Council",7,"Jul 24 - Sep 24",401,5,"Residual waste",16,"Reprocessor - recycling (qu19)",23344,"Nationwide Metal Recycling Ltd","CO7 7RU",0.037,0.037,"Metal",25,"Other Scrap metal"
6265344,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",4384,"M D J Light Bros ( Scrap Processors ) Ltd ","BN8 6JN",0.78,0.78,"WEEE",50,"WEEE - TVs & Monitors"
6265345,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",5192,"European Metal Recycling Limited","NW10 9HA",3.04,3.04,"WEEE",48,"WEEE - Large Domestic App"
6265346,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265347,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,1.328,1.328,"Composite",61,"Composite food and beverage cartons"
6265348,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265349,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,6.34,6.34,"Textiles",15,"Textiles & footwear"
6265350,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,49.881,49.881,"Textiles",15,"Textiles & footwear"
6265351,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265352,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",11574,"Roydon Polythene ( Exports ) Limited","OL12 0AA",614.58,614.58,"Plastic",14,"Mixed Plastics"
6265353,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",13692,"S Sacker ( Claydon ) Ltd","IP6 0JB",0,0,"",0,
6265354,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",13729,"John Whiting Ltd","CO7 7DE",2.98,2.98,"Metal",25,"Other Scrap metal"
6265355,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",20173,"Green Recycling Ltd","CM9 5FA",10,10,"Paper & Card",10,"Mixed paper &  card"
6265356,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",21172,"Sweeep Kuusakoski Ltd","ME10 2QB",0,0,"",0,
6265357,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",21704,"Mercury Recycling Ltd","M17 1HW",0,0,"",0,
6265358,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,1647.8,1647.8,"Paper & Card",10,"Mixed paper &  card"
6265359,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",23393,"Alutrade Ltd","B69 4NH",238.42,238.42,"Metal",13,"Mixed cans"
6265360,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",23931,"Environcom England Ltd","NG31 7UH",7.425,7.425,"WEEE",52,"WEEE - Fridges & Freezers"
6265361,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",38956,"Colchester Skip Hire Ltd","CO6 3AH",0,0,"",0,
6265362,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",39611,"Site details not known",Unknown,35.79,35.79,"Textiles",15,"Textiles & footwear"
6265363,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",40795,"Veolia E S ( U K ) Limited","WV15 5BA",0,0,"",0,
6265364,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",40964,"U R M ( U K ) Limited","RM19 7EH",1070.32,1070.32,"Glass",6,"Mixed glass"
6265365,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,3,"Food waste",11,"Anaerobic or Aerobic Digestion Segregated",35264,"Tamar Renewable Power (Essex) Ltd","CO9 2HG",1659.92,1659.92,"Organic",43,"Waste food only"
6265366,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,4,"Green waste",13,"Windrow or other composting",13760,"Birch Airfield Composting Services Ltd","CO5 9XE",1717.58,1717.58,"Organic",42,"Green garden waste only"
6265367,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,5,"Residual waste",28,"Material From WDA",20150,"Eastern Waste Disposal Limited","CO7 0SD",133.559,0,"",0,
6265367,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,5,"Residual waste",16,"Reprocessor - recycling (qu19)",703,"M W White ( Norwich) Ltd","NR9 3AZ",0.084,0.061,"Paper & Card",10,"Mixed paper &  card"
6265367,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,5,"Residual waste",16,"Reprocessor - recycling (qu19)",703,"M W White ( Norwich) Ltd","NR9 3AZ",0.084,0.023,"Plastic",14,"Mixed Plastics"
6265367,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,5,"Residual waste",16,"Reprocessor - recycling (qu19)",21948,"Cory Environmental Ltd","CO3 5NN",133.44,133.44,"Organic",18,"Other compostable waste"
6265367,"Colchester Borough Council",7,"Oct 24 - Dec 24",405,5,"Residual waste",16,"Reprocessor - recycling (qu19)",23344,"Nationwide Metal Recycling Ltd","CO7 7RU",0.025,0.025,"Metal",25,"Other Scrap metal"
6265368,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",4384,"M D J Light Bros ( Scrap Processors ) Ltd ","BN8 6JN",0.373,0.373,"WEEE",50,"WEEE - TVs & Monitors"
6265369,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",5192,"European Metal Recycling Limited","NW10 9HA",4.94,4.94,"WEEE",48,"WEEE - Large Domestic App"
6265370,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265371,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,0,0,"",0,
6265372,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,7.605,7.605,"Textiles",15,"Textiles & footwear"
6265373,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",7932,Other/Exempt,,60.048,60.048,"Textiles",15,"Textiles & footwear"
6265374,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",11574,"Roydon Polythene ( Exports ) Limited","OL12 0AA",635.58,635.58,"Plastic",14,"Mixed Plastics"
6265375,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",13729,"John Whiting Ltd","CO7 7DE",3.68,3.68,"Metal",25,"Other Scrap metal"
6265376,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",20173,"Green Recycling Ltd","CM9 5FA",9.8,9.8,"Paper & Card",10,"Mixed paper &  card"
6265377,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",21172,"Sweeep Kuusakoski Ltd","ME10 2QB",1.38,1.38,"WEEE",49,"WEEE - Small Domestic App"
6265378,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",23139,"Outside UK-nonEU",N/A,1727.51,1727.51,"Paper & Card",10,"Mixed paper &  card"
6265379,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",23931,"Environcom England Ltd","NG31 7UH",9.67,9.67,"WEEE",52,"WEEE - Fridges & Freezers"
6265380,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",39032,"Essex Reclamation Limited","CM8 3UD",248.35,247.38,"Metal",13,"Mixed cans"
6265380,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",39032,"Essex Reclamation Limited","CM8 3UD",248.35,0.97,"Composite",61,"Composite food and beverage cartons"
6265381,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",39611,"Site details not known",Unknown,31.08,31.08,"Textiles",15,"Textiles & footwear"
6265382,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",40795,"Veolia E S ( U K ) Limited","WV15 5BA",0,0,"",0,
6265383,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",40964,"U R M ( U K ) Limited","RM19 7EH",88.339,88.339,"Glass",6,"Mixed glass"
6265384,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,1,"Source segregated recyclate",16,"Reprocessor - recycling (qu19)",41506,"Maltha Groep BV","4794 TB",1107.5,1107.5,"Glass",6,"Mixed glass"
6265385,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,3,"Food waste",11,"Anaerobic or Aerobic Digestion Segregated",35264,"Tamar Renewable Power (Essex) Ltd","CO9 2HG",1646.08,1646.08,"Organic",43,"Waste food only"
6265386,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,4,"Green waste",13,"Windrow or other composting",13760,"Birch Airfield Composting Services Ltd","CO5 9XE",1125.38,1125.38,"Organic",42,"Green garden waste only"
6265387,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,5,"Residual waste",28,"Material From WDA",20150,"Eastern Waste Disposal Limited","CO7 0SD",277.78,0,"",0,
6265387,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,5,"Residual waste",16,"Reprocessor - recycling (qu19)",703,"M W White ( Norwich) Ltd","NR9 3AZ",0.03,0.02,"Paper & Card",10,"Mixed paper &  card"
6265387,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,5,"Residual waste",16,"Reprocessor - recycling (qu19)",703,"M W White ( Norwich) Ltd","NR9 3AZ",0.03,0.01,"Plastic",14,"Mixed Plastics"
6265387,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,5,"Residual waste",16,"Reprocessor - recycling (qu19)",21948,"Cory Environmental Ltd","CO3 5NN",277.59,277.59,"Organic",18,"Other compostable waste"
6265387,"Colchester Borough Council",7,"Jan 25 - Mar 25",409,5,"Residual waste",16,"Reprocessor - recycling (qu19)",23344,"Nationwide Metal Recycling Ltd","CO7 7RU",0.16,0.16,"Metal",25,"Other Scrap metal"
6265388,"Fareham Borough Council",8,"Apr 24 - Jun 24",397,5,"Residual waste",28,"Material From WDA",23975,"Veolia ES Landfill Limited","RM13 9DA",168.35,0,"",0,
6265388,"Fareham Borough Council",8,"Apr 24 - Jun 24",397,5,"Residual waste",16,"Reprocessor - recycling (qu19)",23975,"Veolia ES Landfill Limited","RM13 9DA",0.01,0.01,"Metal",25,"Other Scrap metal"
6265388,"Fareham Borough Council",8,"Apr 24 - Jun 24",397,5,"Residual waste",16,"Reprocessor - recycling (qu19)",23975,"Veolia ES Landfill Limited","RM13 9DA",168.34,168.34,"Other Materials",33,"Other materials"
6265389,"Fareham Borough Council",8,"Apr 24 - Jun 24",397,4,"Green waste",13,"Windrow or other composting",37469,"Fieldfare U K Limited","PO11 0QW",433.556,433.556,"Organic",42,"Green garden waste only"
